sequence,timestamp,class
0,1604328499669,4
1,1604328499705,4
2,1604328499737,4
3,1604328499769,4
4,1604328499805,4
5,1604328499837,4
6,1604328499873,4
7,1604328499905,4
8,1604328499937,4
9,1604328499973,4
10,1604328500006,4
11,1604328500037,4
12,1604328500073,4
13,1604328500107,4
14,1604328500137,4
15,1604328500173,4
16,1604328500205,4
17,1604328500241,4
18,1604328500273,4
19,1604328500305,4
20,1604328500341,4
21,1604328500373,4
22,1604328500405,4
23,1604328500441,4
24,1604328500473,4
25,1604328500505,4
26,1604328500541,4
27,1604328500573,4
28,1604328500609,4
29,1604328500641,4
30,1604328500673,4
31,1604328500709,4
32,1604328500741,4
33,1604328500773,4
34,1604328500809,4
35,1604328500841,4
36,1604328500873,4
37,1604328500909,4
38,1604328500941,4
39,1604328500977,4
40,1604328501009,4
41,1604328501041,4
42,1604328501077,4
43,1604328501109,4
44,1604328501141,4
45,1604328501178,4
46,1604328501209,4
47,1604328501241,4
48,1604328501277,4
49,1604328501309,4
50,1604328501345,4
51,1604328501377,4
52,1604328501409,4
53,1604328501445,4
54,1604328501477,4
55,1604328501509,4
56,1604328501545,4
57,1604328501577,4
58,1604328501609,4
59,1604328501645,4
60,1604328501677,4
61,1604328501713,4
62,1604328501745,4
63,1604328501777,4
64,1604328501814,4
65,1604328501845,4
66,1604328501878,4
67,1604328501914,4
68,1604328501946,4
69,1604328501978,4
70,1604328502014,4
71,1604328502047,4
72,1604328502081,4
73,1604328502113,4
74,1604328502145,4
75,1604328502181,4
76,1604328502213,4
77,1604328502245,4
78,1604328502281,4
79,1604328502313,4
80,1604328502345,4
81,1604328502381,0
82,1604328502414,0
83,1604328502449,0
84,1604328502481,0
85,1604328502513,0
86,1604328502549,0
87,1604328502581,0
88,1604328502614,0
89,1604328502649,0
90,1604328502682,0
91,1604328502718,0
92,1604328502750,0
93,1604328502782,0
94,1604328502818,0
95,1604328502850,0
96,1604328502881,0
97,1604328502917,0
98,1604328502950,0
99,1604328502982,0
100,1604328503018,0
101,1604328503049,0
102,1604328503085,0
103,1604328503117,0
104,1604328503150,0
105,1604328503186,0
106,1604328503217,0
107,1604328503249,0
108,1604328503285,0
109,1604328503320,0
110,1604328503350,0
111,1604328503386,0
112,1604328503419,0
113,1604328503454,0
114,1604328503486,0
115,1604328503518,0
116,1604328503554,0
117,1604328503586,0
118,1604328503618,0
119,1604328503654,0
120,1604328503686,0
121,1604328503718,0
122,1604328503754,0
123,1604328503786,0
124,1604328503822,0
125,1604328503853,0
126,1604328503885,0
127,1604328503921,0
128,1604328503953,0
129,1604328503986,0
130,1604328504022,0
131,1604328504055,0
132,1604328504086,0
133,1604328504122,0
134,1604328504154,0
135,1604328504190,0
136,1604328504222,0
137,1604328504254,0
138,1604328504289,0
139,1604328504322,0
140,1604328504354,0
141,1604328504390,0
142,1604328504422,0
143,1604328504454,0
144,1604328504490,0
145,1604328504522,0
146,1604328504558,0
147,1604328504593,0
148,1604328504622,0
149,1604328504658,0
150,1604328504689,0
151,1604328504721,0
152,1604328504759,0
153,1604328504790,0
154,1604328504821,0
155,1604328504857,0
156,1604328504889,0
157,1604328504925,0
158,1604328504957,0
159,1604328504989,0
160,1604328505026,0
161,1604328505057,0
162,1604328505089,0
163,1604328505125,0
164,1604328505157,0
165,1604328505189,0
166,1604328505225,0
