sequence,timestamp,class
0,1601878281305,5
1,1601878281340,5
2,1601878281372,5
3,1601878281404,5
4,1601878281440,5
5,1601878281472,5
6,1601878281508,5
7,1601878281540,5
8,1601878281572,5
9,1601878281608,5
10,1601878281640,5
11,1601878281673,5
12,1601878281708,5
13,1601878281740,5
14,1601878281773,5
15,1601878281809,5
16,1601878281841,5
17,1601878281877,5
18,1601878281909,5
19,1601878281941,5
20,1601878281977,5
21,1601878282008,5
22,1601878282040,5
23,1601878282076,5
24,1601878282108,5
25,1601878282140,5
26,1601878282176,5
27,1601878282209,5
28,1601878282244,5
29,1601878282276,5
30,1601878282308,5
31,1601878282344,5
32,1601878282376,5
33,1601878282408,5
34,1601878282444,5
35,1601878282476,5
36,1601878282512,5
37,1601878282544,0
38,1601878282576,0
39,1601878282612,0
40,1601878282644,0
41,1601878282676,0
42,1601878282712,0
43,1601878282744,0
44,1601878282776,0
45,1601878282812,0
46,1601878282844,0
47,1601878282880,0
48,1601878282912,0
49,1601878282944,0
50,1601878282980,0
51,1601878283013,0
52,1601878283045,0
53,1601878283081,0
54,1601878283112,0
55,1601878283145,0
56,1601878283180,0
57,1601878283212,0
58,1601878283248,0
59,1601878283280,0
60,1601878283312,0
61,1601878283348,0
62,1601878283380,0
63,1601878283412,0
64,1601878283448,0
65,1601878283480,0
66,1601878283512,0
67,1601878283548,0
68,1601878283580,0
69,1601878283616,0
70,1601878283649,0
71,1601878283680,0
72,1601878283716,0
73,1601878283748,0
74,1601878283780,0
75,1601878283817,0
76,1601878283849,0
77,1601878283881,0
78,1601878283916,0
79,1601878283948,0
80,1601878283984,0
81,1601878284016,0
82,1601878284048,0
83,1601878284084,0
84,1601878284116,0
85,1601878284148,0
86,1601878284184,0
87,1601878284216,0
88,1601878284248,0
89,1601878284284,0
90,1601878284316,0
91,1601878284354,0
92,1601878284386,0
93,1601878284417,0
94,1601878284453,0
95,1601878284484,0
96,1601878284516,0
97,1601878284552,0
98,1601878284585,0
99,1601878284616,0
100,1601878284653,0
101,1601878284684,0
102,1601878284720,0
103,1601878284752,0
104,1601878284784,0
105,1601878284820,0
106,1601878284853,0
107,1601878284884,0
108,1601878284920,0
109,1601878284952,0
110,1601878284984,0
111,1601878285021,0
112,1601878285052,0
113,1601878285088,0
114,1601878285120,0
115,1601878285152,0
116,1601878285188,0
117,1601878285220,0
118,1601878285252,0
119,1601878285288,0
120,1601878285320,0
121,1601878285353,0
122,1601878285389,0
123,1601878285420,0
124,1601878285456,0
125,1601878285488,0
126,1601878285520,0
127,1601878285556,0
128,1601878285588,0
129,1601878285621,0
130,1601878285656,0
131,1601878285688,0
132,1601878285720,0
133,1601878285756,0
134,1601878285788,0
135,1601878285824,0
136,1601878285856,0
137,1601878285888,0
138,1601878285924,0
139,1601878285956,0
140,1601878285988,0
141,1601878286025,0
142,1601878286056,0
143,1601878286092,0
144,1601878286124,0
145,1601878286156,0
146,1601878286192,0
147,1601878286224,0
148,1601878286256,0
149,1601878286292,0
150,1601878286324,0
151,1601878286356,0
152,1601878286393,0
153,1601878286424,0
154,1601878286460,0
155,1601878286492,0
156,1601878286524,0
157,1601878286560,0
158,1601878286592,0
159,1601878286624,0
160,1601878286660,0
161,1601878286692,0
162,1601878286724,0
163,1601878286760,0
164,1601878286792,0
165,1601878286828,0
166,1601878286860,0
167,1601878286892,0
168,1601878286928,0
169,1601878286960,0
170,1601878286992,0
171,1601878287028,0
172,1601878287060,0
173,1601878287092,0
174,1601878287128,0
175,1601878287160,0
176,1601878287196,0
177,1601878287228,0
178,1601878287260,0
179,1601878287296,0
180,1601878287328,0
181,1601878287360,0
182,1601878287396,0
183,1601878287428,0
184,1601878287460,0
185,1601878287496,0
186,1601878287528,0
187,1601878287564,0
188,1601878287596,0
189,1601878287628,0
190,1601878287664,0
191,1601878287697,0
192,1601878287729,0
193,1601878287764,0
194,1601878287796,0
195,1601878287828,0
196,1601878287864,0
197,1601878287896,0
198,1601878287932,0
199,1601878287964,0
200,1601878287996,0
201,1601878288032,0
202,1601878288064,0
203,1601878288096,0
204,1601878288132,0
205,1601878288164,0
206,1601878288196,0
207,1601878288232,0
208,1601878288264,0
209,1601878288300,0
210,1601878288332,0
211,1601878288364,0
212,1601878288400,0
213,1601878288432,0
214,1601878288464,0
215,1601878288500,0
216,1601878288532,0
217,1601878288564,0
218,1601878288600,0
219,1601878288632,0
220,1601878288668,0
221,1601878288700,0
222,1601878288733,0
223,1601878288769,0
224,1601878288801,0
225,1601878288833,0
226,1601878288869,0
227,1601878288900,0
228,1601878288932,0
229,1601878288968,0
230,1601878289000,0
231,1601878289036,0
232,1601878289068,0
233,1601878289100,0
234,1601878289136,0
235,1601878289169,0
236,1601878289200,0
237,1601878289237,0
238,1601878289268,0
239,1601878289300,0
240,1601878289337,0
241,1601878289368,0
242,1601878289404,0
243,1601878289436,0
244,1601878289468,0
245,1601878289504,0
246,1601878289536,0
247,1601878289568,0
248,1601878289604,0
249,1601878289637,0
250,1601878289669,0
251,1601878289705,0
252,1601878289739,0
253,1601878289772,0
254,1601878289804,0
255,1601878289836,0
256,1601878289872,0
257,1601878289905,0
258,1601878289936,0
259,1601878289972,0
260,1601878290004,0
261,1601878290040,0
262,1601878290072,0
263,1601878290104,0
264,1601878290140,0
265,1601878290172,0
266,1601878290204,0
267,1601878290240,0
268,1601878290272,0
269,1601878290304,0
270,1601878290340,0
271,1601878290372,0
272,1601878290408,0
273,1601878290440,0
274,1601878290472,0
275,1601878290508,0
276,1601878290540,0
277,1601878290572,0
278,1601878290608,0
279,1601878290640,0
280,1601878290672,0
281,1601878290708,0
282,1601878290740,0
283,1601878290776,0
284,1601878290808,0
285,1601878290842,0
286,1601878290877,0
287,1601878290909,0
288,1601878290940,0
289,1601878290976,0
290,1601878291008,0
291,1601878291040,0
292,1601878291077,0
293,1601878291108,0
294,1601878291144,0
295,1601878291176,0
296,1601878291208,0
297,1601878291244,0
298,1601878291276,0
299,1601878291308,0
300,1601878291344,0
301,1601878291376,0
302,1601878291408,0
303,1601878291444,0
304,1601878291476,0
305,1601878291512,0
306,1601878291544,0
307,1601878291576,0
