sequence,timestamp,class
0,1604321250319,5
1,1604321250355,5
2,1604321250387,5
3,1604321250419,5
4,1604321250455,5
5,1604321250487,5
6,1604321250519,5
7,1604321250555,5
8,1604321250587,5
9,1604321250623,5
10,1604321250655,5
11,1604321250687,5
12,1604321250723,5
13,1604321250755,5
14,1604321250786,5
15,1604321250823,5
16,1604321250855,5
17,1604321250887,5
18,1604321250923,5
19,1604321250955,5
20,1604321250991,5
21,1604321251023,5
22,1604321251055,5
23,1604321251091,5
24,1604321251123,5
25,1604321251155,5
26,1604321251191,5
27,1604321251223,5
28,1604321251260,5
29,1604321251291,0
30,1604321251323,0
31,1604321251360,0
32,1604321251391,0
33,1604321251423,0
34,1604321251459,0
35,1604321251491,0
36,1604321251523,0
37,1604321251560,0
38,1604321251591,0
39,1604321251627,0
40,1604321251659,0
41,1604321251691,0
42,1604321251727,0
43,1604321251763,0
44,1604321251792,0
45,1604321251827,0
46,1604321251859,0
47,1604321251891,0
48,1604321251927,0
49,1604321251959,0
50,1604321251995,0
51,1604321252027,0
52,1604321252059,0
53,1604321252095,0
54,1604321252127,0
55,1604321252160,0
56,1604321252195,0
57,1604321252227,0
58,1604321252259,0
59,1604321252295,0
60,1604321252327,0
61,1604321252363,0
62,1604321252395,0
63,1604321252428,0
64,1604321252463,0
65,1604321252495,0
66,1604321252526,0
67,1604321252563,0
68,1604321252595,0
69,1604321252627,0
70,1604321252663,0
71,1604321252695,0
72,1604321252731,0
73,1604321252763,0
74,1604321252795,0
75,1604321252831,0
76,1604321252863,0
77,1604321252896,0
78,1604321252933,0
79,1604321252963,0
80,1604321252995,0
81,1604321253032,0
82,1604321253063,0
83,1604321253100,0
84,1604321253131,0
85,1604321253162,0
86,1604321253199,0
87,1604321253231,0
88,1604321253263,0
89,1604321253299,0
90,1604321253331,0
91,1604321253363,0
92,1604321253399,0
93,1604321253431,0
94,1604321253468,0
95,1604321253499,0
96,1604321253531,0
97,1604321253567,0
98,1604321253599,0
99,1604321253631,0
100,1604321253667,0
101,1604321253699,0
102,1604321253731,0
103,1604321253767,0
104,1604321253799,0
105,1604321253835,0
106,1604321253867,0
107,1604321253899,0
108,1604321253935,0
109,1604321253967,0
110,1604321253998,0
111,1604321254035,0
112,1604321254067,0
113,1604321254099,0
114,1604321254135,0
115,1604321254167,0
116,1604321254203,0
117,1604321254235,0
118,1604321254267,0
119,1604321254303,0
120,1604321254335,0
121,1604321254367,0
122,1604321254403,0
123,1604321254435,0
124,1604321254467,0
125,1604321254506,0
126,1604321254535,0
127,1604321254571,0
128,1604321254603,0
129,1604321254635,0
130,1604321254671,0
131,1604321254703,0
132,1604321254735,0
133,1604321254771,0
134,1604321254803,0
135,1604321254836,0
136,1604321254871,0
137,1604321254903,0
138,1604321254939,0
139,1604321254971,0
140,1604321255003,0
141,1604321255039,0
142,1604321255071,0
143,1604321255103,0
144,1604321255139,0
145,1604321255171,0
146,1604321255207,0
147,1604321255239,0
148,1604321255271,0
149,1604321255307,0
150,1604321255340,0
151,1604321255371,0
152,1604321255407,0
153,1604321255439,0
154,1604321255473,0
155,1604321255507,0
156,1604321255539,0
157,1604321255575,0
158,1604321255607,0
159,1604321255638,0
160,1604321255674,0
161,1604321255707,0
162,1604321255739,0
163,1604321255775,0
164,1604321255807,0
165,1604321255838,0
166,1604321255875,0
167,1604321255906,0
168,1604321255942,0
169,1604321255975,0
170,1604321256007,0
171,1604321256042,0
172,1604321256075,0
173,1604321256107,0
174,1604321256143,0
175,1604321256175,0
176,1604321256207,0
177,1604321256243,0
178,1604321256275,0
179,1604321256311,0
180,1604321256343,0
181,1604321256375,0
182,1604321256411,0
