sequence,timestamp,class
0,1602471274698,5
1,1602471274734,5
2,1602471274765,5
3,1602471274797,5
4,1602471274833,5
5,1602471274865,5
6,1602471274901,5
7,1602471274933,5
8,1602471274965,5
9,1602471275001,5
10,1602471275033,5
11,1602471275065,5
12,1602471275103,5
13,1602471275134,5
14,1602471275170,5
15,1602471275201,5
16,1602471275233,5
17,1602471275269,5
18,1602471275301,5
19,1602471275333,5
20,1602471275369,5
21,1602471275402,5
22,1602471275433,5
23,1602471275469,5
24,1602471275501,5
25,1602471275538,5
26,1602471275569,0
27,1602471275602,0
28,1602471275638,0
29,1602471275669,0
30,1602471275702,0
31,1602471275741,0
32,1602471275770,0
33,1602471275801,0
34,1602471275837,0
35,1602471275869,0
36,1602471275906,0
37,1602471275938,0
38,1602471275970,0
39,1602471276007,0
40,1602471276038,0
41,1602471276069,0
42,1602471276106,0
43,1602471276138,0
44,1602471276171,0
45,1602471276205,0
46,1602471276238,0
47,1602471276273,0
48,1602471276306,0
49,1602471276338,0
50,1602471276373,0
51,1602471276405,0
52,1602471276438,0
53,1602471276473,0
54,1602471276505,0
55,1602471276538,0
56,1602471276574,0
57,1602471276605,0
58,1602471276641,0
59,1602471276673,0
60,1602471276705,0
61,1602471276742,0
62,1602471276777,0
63,1602471276805,0
64,1602471276841,0
65,1602471276873,0
66,1602471276906,0
67,1602471276942,0
68,1602471276974,0
69,1602471277009,0
70,1602471277041,0
71,1602471277074,0
72,1602471277111,0
73,1602471277142,0
74,1602471277175,0
75,1602471277210,0
76,1602471277241,0
77,1602471277274,0
78,1602471277310,0
79,1602471277343,0
80,1602471277378,0
81,1602471277409,0
82,1602471277441,0
83,1602471277478,0
84,1602471277509,0
85,1602471277541,0
86,1602471277577,0
87,1602471277611,0
88,1602471277642,0
89,1602471277679,0
90,1602471277710,0
91,1602471277746,0
92,1602471277778,0
93,1602471277809,0
94,1602471277846,0
95,1602471277877,0
96,1602471277909,0
97,1602471277946,0
98,1602471277978,0
99,1602471278010,0
100,1602471278045,0
101,1602471278078,0
102,1602471278113,0
103,1602471278148,0
104,1602471278178,0
105,1602471278213,0
106,1602471278245,0
107,1602471278277,0
108,1602471278313,0
109,1602471278345,0
110,1602471278378,0
111,1602471278413,0
112,1602471278447,0
113,1602471278483,0
114,1602471278514,0
115,1602471278545,0
116,1602471278581,0
117,1602471278613,0
118,1602471278645,0
119,1602471278681,0
120,1602471278713,0
121,1602471278749,0
122,1602471278781,0
123,1602471278813,0
124,1602471278849,0
125,1602471278881,0
126,1602471278914,0
127,1602471278950,0
128,1602471278982,0
129,1602471279014,0
130,1602471279049,0
131,1602471279081,0
132,1602471279117,0
133,1602471279151,0
134,1602471279183,0
135,1602471279218,0
136,1602471279249,0
137,1602471279281,0
138,1602471279317,0
139,1602471279349,0
140,1602471279381,0
141,1602471279417,0
142,1602471279449,0
143,1602471279486,0
144,1602471279518,0
145,1602471279550,0
146,1602471279587,0
147,1602471279618,0
148,1602471279649,0
149,1602471279686,0
150,1602471279717,0
151,1602471279750,0
152,1602471279786,0
153,1602471279819,0
154,1602471279853,0
155,1602471279885,0
156,1602471279917,0
157,1602471279953,0
158,1602471279986,0
159,1602471280018,0
160,1602471280053,0
161,1602471280085,0
162,1602471280118,0
163,1602471280153,0
164,1602471280185,0
165,1602471280221,0
166,1602471280254,0
167,1602471280286,0
168,1602471280322,0
169,1602471280353,0
170,1602471280386,0
171,1602471280422,0
172,1602471280457,0
173,1602471280485,0
174,1602471280521,0
175,1602471280553,0
176,1602471280590,0
177,1602471280622,0
178,1602471280654,0
179,1602471280689,0
180,1602471280721,0
181,1602471280753,0
182,1602471280790,0
183,1602471280822,0
184,1602471280855,0
185,1602471280889,0
186,1602471280921,0
187,1602471280958,0
188,1602471280990,0
189,1602471281022,0
190,1602471281057,0
191,1602471281089,0
192,1602471281121,0
193,1602471281158,0
194,1602471281190,0
195,1602471281222,0
196,1602471281262,0
197,1602471281289,0
198,1602471281325,0
199,1602471281357,0
200,1602471281389,0
201,1602471281426,0
202,1602471281458,0
203,1602471281490,0
204,1602471281526,0
205,1602471281558,0
206,1602471281589,0
207,1602471281627,0
208,1602471281658,0
209,1602471281694,0
210,1602471281726,0
211,1602471281757,0
212,1602471281794,0
213,1602471281826,0
214,1602471281859,0
215,1602471281894,0
216,1602471281926,0
217,1602471281958,0
218,1602471281994,0
219,1602471282026,0
220,1602471282062,0
221,1602471282094,0
222,1602471282126,0
223,1602471282161,0
224,1602471282194,0
225,1602471282226,0
226,1602471282262,0
227,1602471282294,0
228,1602471282326,0
229,1602471282361,0
230,1602471282394,0
231,1602471282430,0
232,1602471282462,0
233,1602471282494,0
234,1602471282529,0
235,1602471282561,0
236,1602471282593,0
237,1602471282630,0
238,1602471282662,0
239,1602471282701,0
240,1602471282730,0
241,1602471282762,0
242,1602471282797,0
243,1602471282830,0
244,1602471282862,0
245,1602471282898,0
246,1602471282929,0
247,1602471282961,0
248,1602471282998,0
249,1602471283030,0
250,1602471283065,0
251,1602471283098,0
252,1602471283129,0
253,1602471283166,0
254,1602471283198,0
255,1602471283230,0
256,1602471283266,0
257,1602471283298,0
258,1602471283329,0
259,1602471283365,0
260,1602471283397,0
261,1602471283434,0
262,1602471283466,0
263,1602471283498,0
264,1602471283534,0
265,1602471283566,0
266,1602471283597,0
267,1602471283634,0
268,1602471283667,0
269,1602471283698,0
270,1602471283734,0
271,1602471283765,0
272,1602471283802,0
273,1602471283833,0
274,1602471283866,0
275,1602471283902,0
276,1602471283937,0
277,1602471283965,0
278,1602471284001,0
279,1602471284033,0
280,1602471284066,0
281,1602471284102,0
282,1602471284133,0
283,1602471284169,0
284,1602471284201,0
285,1602471284233,0
286,1602471284270,0
287,1602471284301,0
288,1602471284333,0
289,1602471284370,0
290,1602471284403,0
291,1602471284434,0
292,1602471284470,0
293,1602471284502,0
294,1602471284538,0
295,1602471284569,0
296,1602471284601,0
297,1602471284637,0
298,1602471284670,0
299,1602471284702,0
300,1602471284742,0
301,1602471284769,0
302,1602471284801,0
303,1602471284837,0
304,1602471284870,0
305,1602471284906,0
306,1602471284942,0
307,1602471284970,0
308,1602471285006,0
309,1602471285038,0
310,1602471285070,0
311,1602471285106,0
312,1602471285138,0
313,1602471285170,0
314,1602471285205,0
315,1602471285237,0
316,1602471285274,0
317,1602471285306,0
318,1602471285340,0
319,1602471285374,0
320,1602471285406,0
321,1602471285437,0
322,1602471285474,0
323,1602471285506,0
324,1602471285538,0
325,1602471285574,0
326,1602471285605,0
327,1602471285641,0
328,1602471285674,0
329,1602471285706,0
330,1602471285742,0
331,1602471285774,0
332,1602471285806,0
333,1602471285842,0
334,1602471285873,0
335,1602471285906,0
336,1602471285942,0
337,1602471285975,0
338,1602471286010,0
339,1602471286042,0
340,1602471286073,0
341,1602471286110,0
342,1602471286142,0
343,1602471286178,0
344,1602471286210,0
345,1602471286241,0
