sequence,timestamp,class
0,1604328109821,5
1,1604328109857,5
2,1604328109889,5
3,1604328109921,5
4,1604328109957,5
5,1604328109989,5
6,1604328110025,5
7,1604328110057,5
8,1604328110089,5
9,1604328110125,5
10,1604328110158,5
11,1604328110189,5
12,1604328110225,5
13,1604328110257,5
14,1604328110290,5
15,1604328110325,5
16,1604328110357,5
17,1604328110394,5
18,1604328110425,5
19,1604328110457,5
20,1604328110494,5
21,1604328110527,5
22,1604328110558,5
23,1604328110594,5
24,1604328110633,5
25,1604328110658,5
26,1604328110694,5
27,1604328110726,5
28,1604328110762,5
29,1604328110794,5
30,1604328110826,5
31,1604328110862,5
32,1604328110894,0
33,1604328110926,0
34,1604328110962,0
35,1604328110994,0
36,1604328111026,0
37,1604328111062,0
38,1604328111094,0
39,1604328111130,0
40,1604328111162,0
41,1604328111194,0
42,1604328111230,0
43,1604328111262,0
44,1604328111294,0
45,1604328111330,0
46,1604328111362,0
47,1604328111394,0
48,1604328111430,0
49,1604328111463,0
50,1604328111499,0
51,1604328111530,0
52,1604328111562,0
53,1604328111598,0
54,1604328111630,0
55,1604328111662,0
56,1604328111699,0
57,1604328111730,0
58,1604328111766,0
59,1604328111798,0
60,1604328111830,0
61,1604328111866,0
62,1604328111898,0
63,1604328111930,0
64,1604328111966,0
65,1604328111998,0
66,1604328112030,0
67,1604328112066,0
68,1604328112098,0
69,1604328112135,0
70,1604328112167,0
71,1604328112199,0
72,1604328112236,0
73,1604328112267,0
74,1604328112299,0
75,1604328112334,0
76,1604328112367,0
77,1604328112398,0
78,1604328112435,0
79,1604328112467,0
80,1604328112504,0
81,1604328112534,0
82,1604328112567,0
83,1604328112603,0
84,1604328112634,0
85,1604328112666,0
86,1604328112703,0
87,1604328112736,0
88,1604328112767,0
89,1604328112803,0
90,1604328112835,0
91,1604328112871,0
92,1604328112903,0
93,1604328112935,0
94,1604328112971,0
95,1604328113003,0
96,1604328113035,0
97,1604328113071,0
98,1604328113103,0
99,1604328113135,0
100,1604328113172,0
101,1604328113203,0
102,1604328113239,0
103,1604328113271,0
104,1604328113303,0
105,1604328113339,0
106,1604328113371,0
107,1604328113403,0
108,1604328113439,0
109,1604328113471,0
110,1604328113505,0
111,1604328113539,0
112,1604328113571,0
113,1604328113607,0
114,1604328113639,0
115,1604328113671,0
116,1604328113707,0
117,1604328113739,0
118,1604328113771,0
119,1604328113807,0
120,1604328113839,0
121,1604328113871,0
122,1604328113907,0
123,1604328113939,0
124,1604328113975,0
125,1604328114007,0
126,1604328114039,0
127,1604328114075,0
128,1604328114107,0
129,1604328114139,0
130,1604328114176,0
131,1604328114208,0
132,1604328114240,0
133,1604328114276,0
134,1604328114308,0
135,1604328114343,0
136,1604328114375,0
137,1604328114407,0
138,1604328114443,0
139,1604328114475,0
140,1604328114507,0
141,1604328114543,0
142,1604328114575,0
143,1604328114607,0
144,1604328114643,0
145,1604328114675,0
146,1604328114711,0
147,1604328114743,0
148,1604328114775,0
149,1604328114811,0
150,1604328114843,0
151,1604328114875,0
152,1604328114911,0
153,1604328114943,0
154,1604328114975,0
155,1604328115011,0
156,1604328115043,0
