sequence,timestamp,class
0,1602472268855,5
1,1602472268891,5
2,1602472268923,5
3,1602472268955,5
4,1602472268991,5
5,1602472269023,5
6,1602472269059,5
7,1602472269091,5
8,1602472269123,5
9,1602472269159,5
10,1602472269191,5
11,1602472269223,5
12,1602472269259,5
13,1602472269291,5
14,1602472269323,5
15,1602472269360,5
16,1602472269391,5
17,1602472269429,5
18,1602472269459,5
19,1602472269491,5
20,1602472269528,5
21,1602472269560,5
22,1602472269591,5
23,1602472269629,5
24,1602472269660,5
25,1602472269691,5
26,1602472269727,0
27,1602472269759,0
28,1602472269795,0
29,1602472269828,0
30,1602472269860,0
31,1602472269895,0
32,1602472269927,0
33,1602472269959,0
34,1602472269995,0
35,1602472270029,0
36,1602472270064,0
37,1602472270096,0
38,1602472270127,0
39,1602472270163,0
40,1602472270195,0
41,1602472270227,0
42,1602472270263,0
43,1602472270295,0
44,1602472270327,0
45,1602472270363,0
46,1602472270396,0
47,1602472270432,0
48,1602472270464,0
49,1602472270496,0
50,1602472270531,0
51,1602472270563,0
52,1602472270595,0
53,1602472270632,0
54,1602472270665,0
55,1602472270696,0
56,1602472270731,0
57,1602472270763,0
58,1602472270799,0
59,1602472270831,0
60,1602472270863,0
61,1602472270900,0
62,1602472270931,0
63,1602472270964,0
64,1602472270999,0
65,1602472271031,0
66,1602472271064,0
67,1602472271100,0
68,1602472271131,0
69,1602472271167,0
70,1602472271199,0
71,1602472271231,0
72,1602472271268,0
73,1602472271300,0
74,1602472271333,0
75,1602472271367,0
76,1602472271399,0
77,1602472271431,0
78,1602472271468,0
79,1602472271499,0
80,1602472271536,0
81,1602472271567,0
82,1602472271599,0
83,1602472271635,0
84,1602472271667,0
85,1602472271699,0
86,1602472271735,0
87,1602472271767,0
88,1602472271799,0
89,1602472271835,0
90,1602472271867,0
91,1602472271907,0
92,1602472271935,0
93,1602472271967,0
94,1602472272003,0
95,1602472272035,0
96,1602472272067,0
97,1602472272104,0
98,1602472272137,0
99,1602472272167,0
100,1602472272203,0
101,1602472272235,0
102,1602472272271,0
103,1602472272303,0
104,1602472272336,0
105,1602472272372,0
106,1602472272404,0
107,1602472272435,0
108,1602472272471,0
109,1602472272503,0
110,1602472272535,0
111,1602472272571,0
112,1602472272603,0
113,1602472272639,0
114,1602472272671,0
115,1602472272703,0
116,1602472272739,0
117,1602472272771,0
118,1602472272803,0
119,1602472272839,0
120,1602472272871,0
121,1602472272903,0
122,1602472272939,0
123,1602472272972,0
124,1602472273007,0
125,1602472273039,0
126,1602472273071,0
127,1602472273107,0
128,1602472273139,0
129,1602472273171,0
130,1602472273207,0
131,1602472273239,0
132,1602472273271,0
133,1602472273308,0
134,1602472273340,0
135,1602472273376,0
136,1602472273407,0
137,1602472273439,0
138,1602472273475,0
139,1602472273507,0
140,1602472273540,0
141,1602472273576,0
142,1602472273608,0
143,1602472273643,0
144,1602472273676,0
145,1602472273707,0
146,1602472273743,0
147,1602472273776,0
148,1602472273808,0
149,1602472273843,0
150,1602472273876,0
151,1602472273908,0
152,1602472273943,0
153,1602472273975,0
154,1602472274011,0
155,1602472274043,0
156,1602472274075,0
157,1602472274111,0
158,1602472274143,0
159,1602472274175,0
160,1602472274211,0
161,1602472274243,0
162,1602472274276,0
163,1602472274311,0
164,1602472274344,0
165,1602472274380,0
166,1602472274413,0
167,1602472274443,0
168,1602472274479,0
169,1602472274511,0
170,1602472274543,0
171,1602472274580,0
172,1602472274614,0
173,1602472274643,0
174,1602472274679,0
175,1602472274711,0
176,1602472274747,0
177,1602472274780,0
178,1602472274813,0
179,1602472274847,0
180,1602472274879,0
181,1602472274911,0
182,1602472274947,0
183,1602472274979,0
184,1602472275012,0
185,1602472275048,0
186,1602472275079,0
187,1602472275115,0
188,1602472275147,0
189,1602472275179,0
190,1602472275215,0
191,1602472275247,0
192,1602472275279,0
193,1602472275315,0
194,1602472275347,0
195,1602472275380,0
196,1602472275416,0
197,1602472275448,0
198,1602472275483,0
199,1602472275515,0
200,1602472275547,0
201,1602472275585,0
202,1602472275616,0
203,1602472275647,0
204,1602472275683,0
205,1602472275715,0
206,1602472275747,0
207,1602472275784,0
208,1602472275816,0
209,1602472275852,0
210,1602472275884,0
211,1602472275915,0
212,1602472275951,0
213,1602472275983,0
214,1602472276016,0
215,1602472276052,0
216,1602472276084,0
217,1602472276115,0
218,1602472276151,0
219,1602472276184,0
220,1602472276219,0
221,1602472276252,0
222,1602472276286,0
223,1602472276319,0
224,1602472276351,0
225,1602472276383,0
226,1602472276419,0
227,1602472276451,0
228,1602472276484,0
229,1602472276519,0
230,1602472276551,0
231,1602472276587,0
232,1602472276620,0
233,1602472276652,0
234,1602472276688,0
235,1602472276719,0
236,1602472276751,0
237,1602472276787,0
238,1602472276819,0
239,1602472276855,0
240,1602472276888,0
241,1602472276919,0
242,1602472276955,0
243,1602472276987,0
244,1602472277019,0
245,1602472277057,0
246,1602472277088,0
247,1602472277119,0
248,1602472277155,0
249,1602472277187,0
250,1602472277223,0
251,1602472277255,0
252,1602472277287,0
253,1602472277324,0
254,1602472277355,0
255,1602472277387,0
256,1602472277423,0
257,1602472277455,0
258,1602472277487,0
259,1602472277523,0
260,1602472277555,0
261,1602472277591,0
262,1602472277624,0
263,1602472277656,0
264,1602472277692,0
265,1602472277725,0
266,1602472277755,0
267,1602472277791,0
268,1602472277823,0
269,1602472277856,0
270,1602472277892,0
271,1602472277924,0
272,1602472277959,0
273,1602472277991,0
274,1602472278023,0
275,1602472278061,0
276,1602472278092,0
277,1602472278124,0
278,1602472278159,0
279,1602472278191,0
