sequence,timestamp,class
0,1604327096835,4
1,1604327096871,4
2,1604327096902,4
3,1604327096934,4
4,1604327096970,4
5,1604327097002,4
6,1604327097038,4
7,1604327097070,4
8,1604327097102,4
9,1604327097138,4
10,1604327097171,4
11,1604327097202,4
12,1604327097238,4
13,1604327097271,4
14,1604327097302,4
15,1604327097338,4
16,1604327097370,4
17,1604327097406,4
18,1604327097439,4
19,1604327097471,4
20,1604327097508,4
21,1604327097538,4
22,1604327097570,4
23,1604327097606,4
24,1604327097638,4
25,1604327097670,4
26,1604327097706,4
27,1604327097738,4
28,1604327097774,4
29,1604327097806,4
30,1604327097838,4
31,1604327097874,4
32,1604327097906,4
33,1604327097938,4
34,1604327097974,4
35,1604327098006,4
36,1604327098038,4
37,1604327098074,4
38,1604327098106,4
39,1604327098142,4
40,1604327098174,4
41,1604327098206,4
42,1604327098242,4
43,1604327098274,4
44,1604327098306,4
45,1604327098342,4
46,1604327098374,4
47,1604327098410,4
48,1604327098442,4
49,1604327098474,4
50,1604327098510,4
51,1604327098542,4
52,1604327098574,4
53,1604327098610,4
54,1604327098642,4
55,1604327098674,4
56,1604327098711,4
57,1604327098742,4
58,1604327098779,4
59,1604327098811,4
60,1604327098842,4
61,1604327098878,4
62,1604327098910,4
63,1604327098942,4
64,1604327098978,4
65,1604327099010,4
66,1604327099042,4
67,1604327099079,4
68,1604327099110,4
69,1604327099146,4
70,1604327099178,4
71,1604327099210,4
72,1604327099246,4
73,1604327099278,4
74,1604327099310,4
75,1604327099346,4
76,1604327099378,4
77,1604327099410,4
78,1604327099448,4
79,1604327099478,4
80,1604327099514,4
81,1604327099546,4
82,1604327099578,4
83,1604327099614,4
84,1604327099646,4
85,1604327099678,4
86,1604327099714,4
87,1604327099746,4
88,1604327099778,4
89,1604327099814,4
90,1604327099846,4
91,1604327099883,4
92,1604327099918,4
93,1604327099946,4
94,1604327099982,4
95,1604327100014,4
96,1604327100047,4
97,1604327100083,4
98,1604327100116,4
99,1604327100147,4
100,1604327100183,4
101,1604327100214,4
102,1604327100250,4
103,1604327100282,4
104,1604327100314,1
