sequence,timestamp,class
0,1604328313332,5
1,1604328313368,5
2,1604328313399,5
3,1604328313432,5
4,1604328313468,5
5,1604328313500,5
6,1604328313536,5
7,1604328313568,5
8,1604328313600,5
9,1604328313636,5
10,1604328313668,5
11,1604328313700,3
12,1604328313736,3
13,1604328313768,3
14,1604328313804,3
15,1604328313836,3
16,1604328313868,3
17,1604328313904,3
18,1604328313936,3
19,1604328313968,3
20,1604328314004,3
21,1604328314036,3
22,1604328314068,3
23,1604328314104,3
24,1604328314136,3
25,1604328314172,3
26,1604328314204,3
27,1604328314236,3
28,1604328314272,3
29,1604328314304,3
30,1604328314335,3
31,1604328314372,3
32,1604328314403,3
33,1604328314436,3
34,1604328314472,3
35,1604328314504,3
36,1604328314540,3
37,1604328314572,3
38,1604328314603,3
39,1604328314640,3
40,1604328314672,3
41,1604328314704,3
42,1604328314740,3
43,1604328314772,3
44,1604328314804,3
45,1604328314840,3
46,1604328314872,3
47,1604328314908,3
48,1604328314940,3
49,1604328314972,3
50,1604328315008,3
51,1604328315040,3
52,1604328315071,3
53,1604328315108,3
54,1604328315139,3
55,1604328315171,3
56,1604328315208,3
57,1604328315239,3
58,1604328315276,3
59,1604328315307,3
60,1604328315339,3
61,1604328315376,3
62,1604328315408,3
63,1604328315439,3
64,1604328315476,3
65,1604328315508,3
66,1604328315539,3
67,1604328315576,3
68,1604328315607,3
69,1604328315644,3
70,1604328315676,3
71,1604328315707,3
72,1604328315743,3
73,1604328315776,3
74,1604328315807,3
75,1604328315844,3
76,1604328315875,3
77,1604328315907,3
78,1604328315944,3
79,1604328315975,3
80,1604328316012,3
81,1604328316044,3
82,1604328316075,3
83,1604328316112,3
84,1604328316143,3
85,1604328316175,3
86,1604328316212,3
87,1604328316244,3
88,1604328316276,3
89,1604328316311,3
90,1604328316343,3
91,1604328316379,3
92,1604328316412,3
93,1604328316444,3
94,1604328316480,3
95,1604328316512,3
96,1604328316544,3
97,1604328316580,3
98,1604328316612,3
99,1604328316644,3
100,1604328316680,3
101,1604328316711,3
102,1604328316747,3
103,1604328316780,3
104,1604328316811,3
105,1604328316848,3
106,1604328316879,3
107,1604328316911,3
108,1604328316948,3
109,1604328316979,3
110,1604328317012,3
111,1604328317048,3
112,1604328317080,3
113,1604328317115,3
114,1604328317147,3
115,1604328317179,3
116,1604328317216,3
117,1604328317247,3
118,1604328317280,3
119,1604328317315,3
120,1604328317347,3
121,1604328317379,3
122,1604328317415,3
123,1604328317448,3
124,1604328317484,3
125,1604328317516,3
126,1604328317547,3
127,1604328317583,3
128,1604328317615,3
129,1604328317647,3
130,1604328317683,3
131,1604328317715,3
132,1604328317751,3
133,1604328317783,3
134,1604328317815,3
135,1604328317851,3
136,1604328317883,3
137,1604328317915,3
138,1604328317951,3
139,1604328317983,3
140,1604328318015,3
141,1604328318051,3
142,1604328318084,3
143,1604328318120,3
144,1604328318151,3
145,1604328318183,3
146,1604328318219,3
147,1604328318251,3
148,1604328318283,3
149,1604328318320,3
150,1604328318351,3
151,1604328318383,3
152,1604328318419,3
153,1604328318451,3
154,1604328318487,3
155,1604328318520,3
156,1604328318552,3
157,1604328318588,3
158,1604328318619,3
159,1604328318651,3
160,1604328318687,3
161,1604328318719,3
162,1604328318751,3
163,1604328318787,3
164,1604328318819,3
165,1604328318859,3
166,1604328318888,3
167,1604328318920,3
168,1604328318956,3
169,1604328318988,3
170,1604328319020,3
171,1604328319056,3
172,1604328319088,3
173,1604328319120,3
174,1604328319156,3
175,1604328319187,3
176,1604328319223,3
177,1604328319255,3
178,1604328319287,3
179,1604328319323,3
180,1604328319355,3
181,1604328319387,3
182,1604328319423,3
183,1604328319455,3
184,1604328319487,3
185,1604328319523,3
186,1604328319555,3
187,1604328319591,3
188,1604328319623,3
189,1604328319655,3
190,1604328319691,3
191,1604328319723,3
192,1604328319755,3
193,1604328319791,3
194,1604328319823,3
195,1604328319855,3
196,1604328319891,3
197,1604328319923,3
198,1604328319959,3
199,1604328319991,3
200,1604328320023,3
201,1604328320059,3
202,1604328320091,3
203,1604328320123,3
204,1604328320159,3
205,1604328320191,3
206,1604328320223,3
207,1604328320259,3
