sequence,timestamp,class
0,1602470694110,5
1,1602470694145,5
2,1602470694177,5
3,1602470694209,5
4,1602470694245,5
5,1602470694277,5
6,1602470694313,5
7,1602470694346,5
8,1602470694378,5
9,1602470694413,5
10,1602470694445,5
11,1602470694478,5
12,1602470694513,5
13,1602470694545,5
14,1602470694577,5
15,1602470694613,5
16,1602470694645,5
17,1602470694681,5
18,1602470694713,5
19,1602470694745,5
20,1602470694781,5
21,1602470694813,5
22,1602470694845,5
23,1602470694881,5
24,1602470694913,5
25,1602470694951,5
26,1602470694981,5
27,1602470695013,5
28,1602470695049,5
29,1602470695081,5
30,1602470695114,5
31,1602470695149,5
32,1602470695182,5
33,1602470695214,5
34,1602470695249,0
35,1602470695281,0
36,1602470695318,0
37,1602470695350,0
38,1602470695382,0
39,1602470695417,0
40,1602470695449,0
41,1602470695481,0
42,1602470695517,0
43,1602470695549,0
44,1602470695581,0
45,1602470695617,0
46,1602470695649,0
47,1602470695685,0
48,1602470695717,0
49,1602470695749,0
50,1602470695785,0
51,1602470695817,0
52,1602470695849,0
53,1602470695886,0
54,1602470695917,0
55,1602470695949,0
56,1602470695985,0
57,1602470696017,0
58,1602470696053,0
59,1602470696085,0
60,1602470696117,0
61,1602470696153,0
62,1602470696185,0
63,1602470696217,0
64,1602470696254,0
65,1602470696285,0
66,1602470696317,0
67,1602470696353,0
68,1602470696387,0
69,1602470696421,0
70,1602470696453,0
71,1602470696485,0
72,1602470696522,0
73,1602470696553,0
74,1602470696585,0
75,1602470696621,0
76,1602470696653,0
77,1602470696686,0
78,1602470696721,0
79,1602470696753,0
80,1602470696789,0
81,1602470696821,0
82,1602470696853,0
83,1602470696889,0
84,1602470696921,0
85,1602470696953,0
86,1602470696989,0
87,1602470697021,0
88,1602470697053,0
89,1602470697089,0
90,1602470697121,0
91,1602470697158,0
92,1602470697192,0
93,1602470697221,0
94,1602470697258,0
95,1602470697289,0
96,1602470697322,0
97,1602470697358,0
98,1602470697389,0
99,1602470697421,0
100,1602470697457,0
101,1602470697489,0
102,1602470697525,0
103,1602470697557,0
104,1602470697589,0
105,1602470697625,0
106,1602470697658,0
107,1602470697689,0
108,1602470697725,0
109,1602470697757,0
110,1602470697789,0
111,1602470697825,0
112,1602470697857,0
113,1602470697893,0
114,1602470697926,0
115,1602470697958,0
116,1602470697994,0
117,1602470698025,0
118,1602470698057,0
119,1602470698093,0
120,1602470698125,0
121,1602470698161,0
122,1602470698193,0
123,1602470698225,0
124,1602470698261,0
125,1602470698293,0
126,1602470698325,0
127,1602470698362,0
128,1602470698393,0
129,1602470698425,0
130,1602470698461,0
131,1602470698493,0
132,1602470698529,0
133,1602470698561,0
134,1602470698593,0
135,1602470698629,0
136,1602470698661,0
137,1602470698693,0
138,1602470698731,0
139,1602470698761,0
140,1602470698793,0
141,1602470698829,0
142,1602470698861,0
143,1602470698897,0
144,1602470698929,0
145,1602470698962,0
146,1602470698998,0
147,1602470699033,0
148,1602470699062,0
149,1602470699099,0
150,1602470699129,0
151,1602470699161,0
152,1602470699198,0
153,1602470699229,0
154,1602470699265,0
155,1602470699298,0
156,1602470699329,0
157,1602470699365,0
158,1602470699398,0
159,1602470699433,0
160,1602470699465,0
161,1602470699497,0
162,1602470699529,0
163,1602470699565,0
164,1602470699597,0
165,1602470699633,0
166,1602470699665,0
167,1602470699697,0
168,1602470699733,0
169,1602470699765,0
170,1602470699798,0
171,1602470699834,0
172,1602470699866,0
173,1602470699897,0
174,1602470699933,0
175,1602470699965,0
176,1602470700001,0
177,1602470700034,0
178,1602470700066,0
179,1602470700101,0
180,1602470700133,0
181,1602470700165,0
182,1602470700202,0
183,1602470700234,0
184,1602470700266,0
185,1602470700301,0
186,1602470700333,0
187,1602470700369,0
188,1602470700402,0
189,1602470700434,0
190,1602470700469,0
191,1602470700502,0
192,1602470700533,0
193,1602470700569,0
194,1602470700602,0
195,1602470700635,0
196,1602470700669,0
197,1602470700701,0
198,1602470700737,0
199,1602470700769,0
