sequence,timestamp,class
0,1602472563062,5
1,1602472563098,5
2,1602472563131,5
3,1602472563162,5
4,1602472563198,5
5,1602472563230,5
6,1602472563266,5
7,1602472563298,5
8,1602472563330,5
9,1602472563366,5
10,1602472563398,5
11,1602472563430,5
12,1602472563466,5
13,1602472563499,5
14,1602472563530,5
15,1602472563567,5
16,1602472563598,5
17,1602472563635,5
18,1602472563667,5
19,1602472563699,5
20,1602472563735,5
21,1602472563767,5
22,1602472563798,5
23,1602472563835,5
24,1602472563867,5
25,1602472563899,5
26,1602472563935,5
27,1602472563966,5
28,1602472564003,0
29,1602472564037,0
30,1602472564066,0
31,1602472564102,0
32,1602472564134,0
33,1602472564166,0
34,1602472564203,0
35,1602472564235,0
36,1602472564267,0
37,1602472564303,0
38,1602472564336,0
39,1602472564371,0
40,1602472564402,0
41,1602472564434,0
42,1602472564470,0
43,1602472564502,0
44,1602472564534,0
45,1602472564571,0
46,1602472564602,0
47,1602472564639,0
48,1602472564671,0
49,1602472564703,0
50,1602472564738,0
51,1602472564771,0
52,1602472564802,0
53,1602472564839,0
54,1602472564871,0
55,1602472564903,0
56,1602472564939,0
57,1602472564970,0
58,1602472565006,0
59,1602472565038,0
60,1602472565070,0
61,1602472565106,0
62,1602472565138,0
63,1602472565171,0
64,1602472565207,0
65,1602472565239,0
66,1602472565274,0
67,1602472565311,0
68,1602472565339,0
69,1602472565374,0
70,1602472565406,0
71,1602472565438,0
72,1602472565474,0
73,1602472565506,0
74,1602472565539,0
75,1602472565575,0
76,1602472565606,0
77,1602472565639,0
78,1602472565675,0
79,1602472565707,0
80,1602472565743,0
81,1602472565775,0
82,1602472565807,0
83,1602472565843,0
84,1602472565875,0
85,1602472565907,0
86,1602472565944,0
87,1602472565974,0
88,1602472566006,0
89,1602472566042,0
90,1602472566075,0
91,1602472566111,0
92,1602472566143,0
93,1602472566175,0
94,1602472566210,0
95,1602472566243,0
96,1602472566275,0
97,1602472566311,0
98,1602472566343,0
99,1602472566374,0
100,1602472566410,0
101,1602472566442,0
102,1602472566478,0
103,1602472566510,0
104,1602472566542,0
105,1602472566579,0
106,1602472566611,0
107,1602472566643,0
108,1602472566679,0
109,1602472566710,0
110,1602472566742,0
111,1602472566778,0
112,1602472566810,0
113,1602472566846,0
114,1602472566878,0
115,1602472566913,0
116,1602472566948,0
117,1602472566979,0
118,1602472567010,0
119,1602472567047,0
120,1602472567078,0
121,1602472567111,0
122,1602472567147,0
123,1602472567179,0
124,1602472567216,0
125,1602472567246,0
126,1602472567278,0
127,1602472567315,0
128,1602472567347,0
129,1602472567379,0
130,1602472567414,0
131,1602472567446,0
132,1602472567479,0
133,1602472567514,0
134,1602472567546,0
135,1602472567582,0
136,1602472567614,0
137,1602472567646,0
138,1602472567682,0
139,1602472567718,0
140,1602472567747,0
141,1602472567783,0
142,1602472567814,0
143,1602472567846,0
144,1602472567882,0
145,1602472567914,0
146,1602472567955,0
147,1602472567983,0
148,1602472568014,0
149,1602472568050,0
150,1602472568082,0
151,1602472568114,0
152,1602472568150,0
153,1602472568182,0
154,1602472568218,0
155,1602472568250,0
156,1602472568282,0
157,1602472568318,0
158,1602472568352,0
159,1602472568383,0
160,1602472568419,0
161,1602472568451,0
162,1602472568484,0
163,1602472568518,0
164,1602472568550,0
165,1602472568586,0
166,1602472568618,0
167,1602472568650,0
168,1602472568686,0
169,1602472568718,0
170,1602472568750,0
171,1602472568786,0
172,1602472568818,0
173,1602472568850,0
174,1602472568886,0
175,1602472568918,0
176,1602472568955,0
177,1602472568989,0
178,1602472569021,0
179,1602472569054,0
180,1602472569086,0
181,1602472569118,0
182,1602472569155,0
183,1602472569187,0
184,1602472569219,0
185,1602472569254,0
186,1602472569286,0
187,1602472569322,0
188,1602472569355,0
189,1602472569387,0
190,1602472569423,0
191,1602472569459,0
192,1602472569487,0
193,1602472569524,0
194,1602472569555,0
195,1602472569587,0
196,1602472569623,0
197,1602472569657,0
198,1602472569691,0
199,1602472569723,0
200,1602472569755,0
201,1602472569791,0
202,1602472569823,0
203,1602472569855,0
204,1602472569891,0
205,1602472569922,0
206,1602472569956,0
207,1602472569991,0
208,1602472570025,0
209,1602472570059,0
210,1602472570091,0
211,1602472570123,0
212,1602472570158,0
213,1602472570191,0
214,1602472570223,0
215,1602472570259,0
216,1602472570290,0
217,1602472570323,0
218,1602472570358,0
219,1602472570391,0
220,1602472570430,0
221,1602472570459,0
222,1602472570490,0
223,1602472570526,0
224,1602472570558,0
225,1602472570590,0
226,1602472570628,0
227,1602472570659,0
228,1602472570692,0
229,1602472570727,0
230,1602472570758,0
231,1602472570795,0
232,1602472570827,0
233,1602472570859,0
234,1602472570895,0
235,1602472570926,0
236,1602472570958,0
237,1602472570995,0
238,1602472571030,0
239,1602472571059,0
240,1602472571096,0
241,1602472571126,0
242,1602472571162,0
243,1602472571194,0
244,1602472571227,0
245,1602472571263,0
246,1602472571294,0
247,1602472571326,0
248,1602472571362,0
249,1602472571395,0
250,1602472571426,0
251,1602472571462,0
252,1602472571494,0
253,1602472571530,0
254,1602472571562,0
255,1602472571595,0
256,1602472571631,0
257,1602472571662,0
258,1602472571694,0
259,1602472571730,0
260,1602472571762,0
261,1602472571794,0
262,1602472571831,0
263,1602472571863,0
264,1602472571899,0
265,1602472571931,0
266,1602472571962,0
267,1602472571998,0
268,1602472572030,0
269,1602472572063,0
270,1602472572103,0
271,1602472572132,0
272,1602472572167,0
273,1602472572199,0
274,1602472572230,0
275,1602472572267,0
276,1602472572299,0
277,1602472572330,0
278,1602472572366,0
279,1602472572398,0
280,1602472572431,0
281,1602472572467,0
282,1602472572502,0
283,1602472572534,0
284,1602472572566,0
285,1602472572598,0
286,1602472572634,0
287,1602472572667,0
288,1602472572699,0
289,1602472572734,0
290,1602472572766,0
291,1602472572798,0
292,1602472572835,0
293,1602472572868,0
294,1602472572907,0
295,1602472572935,0
296,1602472572966,0
297,1602472573002,0
298,1602472573034,0
299,1602472573067,0
300,1602472573103,0
301,1602472573138,0
302,1602472573166,0
303,1602472573202,0
304,1602472573234,0
305,1602472573271,0
306,1602472573302,0
307,1602472573334,0
308,1602472573370,0
309,1602472573402,0
310,1602472573434,0
311,1602472573471,0
312,1602472573503,0
313,1602472573536,0
314,1602472573572,0
315,1602472573602,0
316,1602472573639,0
317,1602472573671,0
318,1602472573703,0
319,1602472573739,0
320,1602472573771,0
321,1602472573802,0
322,1602472573838,0
323,1602472573871,0
324,1602472573903,0
325,1602472573940,0
326,1602472573970,0
327,1602472574006,0
328,1602472574038,0
329,1602472574070,0
330,1602472574106,0
331,1602472574138,0
332,1602472574170,0
333,1602472574206,0
334,1602472574238,0
335,1602472574271,0
336,1602472574307,0
337,1602472574339,0
338,1602472574376,0
339,1602472574407,0
340,1602472574439,0
341,1602472574474,0
342,1602472574507,0
343,1602472574539,0
344,1602472574575,0
345,1602472574606,0
346,1602472574638,0
347,1602472574675,0
348,1602472574707,0
349,1602472574743,0
350,1602472574774,0
351,1602472574806,0
352,1602472574842,0
353,1602472574875,0
354,1602472574907,0
355,1602472574943,0
356,1602472574975,0
357,1602472575006,0
358,1602472575043,0
359,1602472575074,0
360,1602472575110,0
361,1602472575142,0
362,1602472575175,0
363,1602472575211,0
364,1602472575243,0
365,1602472575274,0
366,1602472575312,0
367,1602472575343,0
368,1602472575375,0
369,1602472575410,0
370,1602472575442,0
371,1602472575478,0
372,1602472575510,0
373,1602472575542,0
374,1602472575578,0
375,1602472575610,0
376,1602472575642,0
377,1602472575678,0
378,1602472575711,0
379,1602472575742,0
380,1602472575779,0
381,1602472575810,0
382,1602472575846,0
383,1602472575878,0
384,1602472575911,0
385,1602472575947,0
386,1602472575979,0
387,1602472576011,0
388,1602472576046,0
389,1602472576078,0
390,1602472576115,0
391,1602472576147,0
392,1602472576179,0
393,1602472576214,0
394,1602472576246,0
395,1602472576279,0
396,1602472576315,0
397,1602472576346,0
398,1602472576378,0
399,1602472576415,0
400,1602472576446,0
401,1602472576484,0
402,1602472576514,0
403,1602472576548,0
404,1602472576583,0
405,1602472576615,0
406,1602472576646,0
407,1602472576683,0
408,1602472576715,0
409,1602472576747,0
410,1602472576783,0
411,1602472576815,0
412,1602472576850,0
413,1602472576882,0
414,1602472576914,0
415,1602472576950,0
416,1602472576984,0
417,1602472577015,0
418,1602472577050,0
419,1602472577082,0
420,1602472577114,0
421,1602472577153,0
422,1602472577183,0
423,1602472577220,0
424,1602472577250,0
425,1602472577283,0
426,1602472577319,0
427,1602472577352,0
428,1602472577383,0
429,1602472577418,0
430,1602472577451,0
431,1602472577482,0
432,1602472577518,0
433,1602472577551,0
434,1602472577588,0
435,1602472577619,0
436,1602472577650,0
437,1602472577687,0
438,1602472577718,0
439,1602472577750,0
440,1602472577787,0
441,1602472577819,0
442,1602472577850,0
443,1602472577886,0
444,1602472577918,0
445,1602472577954,0
446,1602472577987,0
447,1602472578019,0
448,1602472578057,0
449,1602472578086,0
450,1602472578118,0
451,1602472578155,0
452,1602472578187,0
453,1602472578219,0
454,1602472578254,0
455,1602472578288,0
456,1602472578322,0
457,1602472578355,0
458,1602472578387,0
459,1602472578423,0
460,1602472578455,0
461,1602472578488,0
462,1602472578522,0
463,1602472578555,0
464,1602472578587,0
465,1602472578623,0
466,1602472578655,0
467,1602472578690,0
468,1602472578722,0
469,1602472578755,0
470,1602472578791,0
471,1602472578823,0
472,1602472578857,0
473,1602472578890,0
474,1602472578922,0
475,1602472578955,0
476,1602472578990,0
477,1602472579022,0
478,1602472579058,0
479,1602472579090,0
480,1602472579122,0
481,1602472579158,0
482,1602472579191,0
483,1602472579223,0
484,1602472579259,0
485,1602472579291,0
486,1602472579324,0
487,1602472579358,0
488,1602472579390,0
489,1602472579428,0
490,1602472579459,0
491,1602472579492,0
492,1602472579526,0
493,1602472579558,0
494,1602472579592,0
495,1602472579627,0
496,1602472579659,0
497,1602472579691,0
498,1602472579726,0
499,1602472579759,0
500,1602472579795,0
501,1602472579827,0
502,1602472579858,0
503,1602472579894,0
504,1602472579926,0
505,1602472579958,0
506,1602472579995,0
507,1602472580026,0
508,1602472580062,0
509,1602472580095,0
510,1602472580127,0
511,1602472580164,0
512,1602472580196,0
513,1602472580226,0
514,1602472580262,0
515,1602472580294,0
516,1602472580326,0
517,1602472580362,0
518,1602472580394,0
519,1602472580430,0
520,1602472580463,0
521,1602472580498,0
522,1602472580530,0
523,1602472580562,0
524,1602472580595,0
525,1602472580632,0
526,1602472580663,0
527,1602472580698,0
528,1602472580731,0
529,1602472580762,0
530,1602472580798,0
531,1602472580831,0
532,1602472580863,0
533,1602472580899,0
534,1602472580930,0
535,1602472580962,0
536,1602472580998,0
537,1602472581030,0
538,1602472581063,0
539,1602472581099,0
540,1602472581133,0
541,1602472581166,0
542,1602472581198,0
543,1602472581230,0
544,1602472581269,0
545,1602472581299,0
546,1602472581330,0
547,1602472581366,0
548,1602472581398,0
549,1602472581430,0
550,1602472581467,0
551,1602472581499,0
552,1602472581536,0
553,1602472581566,0
554,1602472581598,0
555,1602472581634,0
556,1602472581667,0
557,1602472581699,0
558,1602472581734,0
559,1602472581766,0
560,1602472581799,0
561,1602472581835,0
562,1602472581866,0
563,1602472581903,0
564,1602472581935,0
565,1602472581967,0
566,1602472582003,0
567,1602472582034,0
568,1602472582068,0
569,1602472582103,0
570,1602472582135,0
571,1602472582167,0
572,1602472582202,0
573,1602472582234,0
574,1602472582272,0
575,1602472582303,0
576,1602472582335,0
577,1602472582370,0
578,1602472582402,0
579,1602472582434,0
580,1602472582471,0
581,1602472582502,0
582,1602472582535,0
583,1602472582570,0
584,1602472582602,0
585,1602472582639,0
586,1602472582670,0
587,1602472582702,0
588,1602472582738,0
589,1602472582770,0
590,1602472582803,0
591,1602472582838,0
592,1602472582872,0
593,1602472582903,0
594,1602472582939,0
595,1602472582971,0
596,1602472583006,0
597,1602472583038,0
598,1602472583070,0
599,1602472583107,0
600,1602472583139,0
601,1602472583171,0
602,1602472583206,0
603,1602472583238,0
604,1602472583270,0
605,1602472583309,0
606,1602472583339,0
607,1602472583374,0
608,1602472583406,0
609,1602472583438,0
610,1602472583474,0
611,1602472583507,0
612,1602472583539,0
613,1602472583576,0
614,1602472583606,0
615,1602472583642,0
616,1602472583674,0
617,1602472583706,0
618,1602472583742,0
619,1602472583774,0
620,1602472583806,0
621,1602472583842,0
622,1602472583876,0
623,1602472583906,0
624,1602472583943,0
625,1602472583975,0
626,1602472584010,0
627,1602472584042,0
628,1602472584074,0
629,1602472584110,0
630,1602472584143,0
631,1602472584176,0
632,1602472584210,0
633,1602472584242,0
634,1602472584274,0
635,1602472584310,0
636,1602472584344,0
637,1602472584380,0
638,1602472584411,0
639,1602472584442,0
640,1602472584478,0
641,1602472584510,0
642,1602472584543,0
643,1602472584578,0
644,1602472584612,0
645,1602472584644,0
646,1602472584679,0
647,1602472584710,0
648,1602472584746,0
649,1602472584778,0
650,1602472584810,0
651,1602472584846,0
652,1602472584878,0
653,1602472584910,0
654,1602472584946,0
655,1602472584978,0
656,1602472585010,0
657,1602472585046,0
658,1602472585078,0
659,1602472585114,0
660,1602472585146,0
661,1602472585178,0
662,1602472585214,0
663,1602472585246,0
664,1602472585280,0
665,1602472585315,0
666,1602472585346,0
667,1602472585379,0
668,1602472585415,0
669,1602472585446,0
670,1602472585482,0
671,1602472585514,0
672,1602472585546,0
673,1602472585583,0
674,1602472585619,0
675,1602472585648,0
676,1602472585682,0
677,1602472585714,0
678,1602472585747,0
679,1602472585782,0
680,1602472585814,0
681,1602472585850,0
682,1602472585882,0
683,1602472585914,0
684,1602472585950,0
685,1602472585983,0
686,1602472586015,0
687,1602472586051,0
688,1602472586082,0
689,1602472586114,0
690,1602472586150,0
691,1602472586182,0
692,1602472586219,0
693,1602472586253,0
694,1602472586283,0
695,1602472586318,0
696,1602472586350,0
697,1602472586383,0
698,1602472586419,0
699,1602472586452,0
700,1602472586482,0
701,1602472586520,0
702,1602472586550,0
703,1602472586587,0
704,1602472586618,0
705,1602472586650,0
706,1602472586687,0
707,1602472586719,0
708,1602472586750,0
709,1602472586787,0
710,1602472586819,0
711,1602472586851,0
712,1602472586886,0
713,1602472586918,0
714,1602472586954,0
715,1602472586986,0
716,1602472587019,0
717,1602472587055,0
718,1602472587086,0
719,1602472587118,0
720,1602472587154,0
721,1602472587186,0
722,1602472587219,0
723,1602472587255,0
724,1602472587287,0
725,1602472587323,0
726,1602472587354,0
727,1602472587386,0
728,1602472587423,0
729,1602472587455,0
730,1602472587487,0
731,1602472587522,0
732,1602472587554,0
733,1602472587590,0
734,1602472587622,0
735,1602472587655,0
736,1602472587694,0
737,1602472587722,0
738,1602472587754,0
739,1602472587790,0
740,1602472587822,0
741,1602472587855,0
742,1602472587891,0
743,1602472587923,0
744,1602472587958,0
745,1602472587990,0
746,1602472588022,0
747,1602472588060,0
748,1602472588091,0
749,1602472588123,0
750,1602472588159,0
751,1602472588190,1
752,1602472588222,1
753,1602472588259,1
754,1602472588291,1
755,1602472588327,1
756,1602472588358,1
757,1602472588390,1
758,1602472588427,1
759,1602472588459,1
760,1602472588491,1
761,1602472588529,1
762,1602472588558,1
763,1602472588590,1
764,1602472588626,1
765,1602472588659,1
766,1602472588695,1
767,1602472588727,1
768,1602472588759,1
769,1602472588794,1
770,1602472588826,1
771,1602472588858,1
772,1602472588895,1
773,1602472588927,1
774,1602472588958,1
775,1602472588994,1
776,1602472589026,1
777,1602472589062,1
778,1602472589095,1
779,1602472589127,1
780,1602472589162,1
781,1602472589195,1
782,1602472589226,1
783,1602472589262,1
784,1602472589295,1
785,1602472589329,1
786,1602472589363,1
787,1602472589395,1
788,1602472589430,1
789,1602472589462,1
790,1602472589494,1
791,1602472589531,1
792,1602472589563,1
793,1602472589594,1
794,1602472589630,1
795,1602472589662,1
796,1602472589694,1
797,1602472589731,1
798,1602472589764,1
799,1602472589798,1
800,1602472589830,1
801,1602472589862,1
802,1602472589899,1
803,1602472589930,1
804,1602472589963,1
805,1602472590000,1
806,1602472590030,1
807,1602472590062,1
808,1602472590098,1
809,1602472590132,1
810,1602472590171,1
811,1602472590199,1
812,1602472590230,1
813,1602472590266,1
814,1602472590299,1
815,1602472590331,1
816,1602472590367,1
817,1602472590398,1
818,1602472590430,1
819,1602472590466,1
820,1602472590498,1
821,1602472590535,1
822,1602472590567,1
823,1602472590598,1
824,1602472590634,1
825,1602472590666,1
826,1602472590698,1
827,1602472590735,1
828,1602472590767,1
829,1602472590799,1
830,1602472590834,1
831,1602472590866,1
832,1602472590902,1
833,1602472590935,1
834,1602472590967,1
835,1602472591004,1
836,1602472591034,1
837,1602472591066,1
838,1602472591102,1
839,1602472591136,1
840,1602472591167,1
841,1602472591203,1
842,1602472591234,1
843,1602472591270,1
844,1602472591302,1
845,1602472591335,1
846,1602472591371,1
847,1602472591402,1
848,1602472591436,1
849,1602472591472,1
850,1602472591503,1
851,1602472591539,1
852,1602472591571,1
853,1602472591602,1
854,1602472591638,1
855,1602472591670,1
856,1602472591702,1
857,1602472591739,1
858,1602472591771,1
859,1602472591806,1
860,1602472591838,1
861,1602472591870,1
862,1602472591908,1
863,1602472591939,1
864,1602472591971,1
865,1602472592007,1
866,1602472592040,1
867,1602472592070,1
868,1602472592106,1
869,1602472592138,1
870,1602472592171,1
871,1602472592207,1
872,1602472592238,1
873,1602472592274,1
874,1602472592306,1
875,1602472592338,1
876,1602472592375,1
877,1602472592408,1
878,1602472592439,1
879,1602472592474,1
880,1602472592506,1
881,1602472592539,1
882,1602472592574,1
883,1602472592606,1
884,1602472592642,1
885,1602472592674,1
886,1602472592708,1
887,1602472592743,1
888,1602472592775,1
889,1602472592808,1
890,1602472592842,1
891,1602472592874,1
892,1602472592906,1
893,1602472592943,1
894,1602472592975,1
895,1602472593011,1
896,1602472593042,1
897,1602472593074,1
898,1602472593111,1
899,1602472593143,1
900,1602472593175,1
901,1602472593211,1
902,1602472593242,1
903,1602472593274,1
904,1602472593310,1
905,1602472593342,1
906,1602472593380,1
907,1602472593414,1
908,1602472593442,1
909,1602472593478,1
910,1602472593510,1
911,1602472593542,1
912,1602472593579,1
913,1602472593611,1
914,1602472593643,1
915,1602472593679,1
916,1602472593710,1
917,1602472593747,1
918,1602472593778,1
919,1602472593810,1
920,1602472593847,1
921,1602472593879,1
922,1602472593910,1
923,1602472593946,1
924,1602472593978,1
925,1602472594011,1
926,1602472594047,1
927,1602472594078,1
928,1602472594114,1
929,1602472594146,1
930,1602472594178,1
931,1602472594215,1
932,1602472594247,1
933,1602472594279,1
934,1602472594314,1
935,1602472594346,1
936,1602472594378,1
937,1602472594416,1
938,1602472594447,1
939,1602472594482,1
940,1602472594516,1
941,1602472594546,1
942,1602472594582,1
943,1602472594617,1
944,1602472594647,1
945,1602472594683,1
946,1602472594714,1
947,1602472594746,1
948,1602472594782,1
949,1602472594814,1
950,1602472594850,1
951,1602472594882,1
952,1602472594914,1
953,1602472594950,1
954,1602472594983,1
955,1602472595014,1
956,1602472595050,1
957,1602472595082,1
958,1602472595114,1
959,1602472595150,1
960,1602472595182,1
961,1602472595219,1
962,1602472595251,1
963,1602472595284,1
964,1602472595319,1
965,1602472595350,1
966,1602472595382,1
967,1602472595420,1
968,1602472595454,1
969,1602472595487,1
970,1602472595518,1
971,1602472595550,1
972,1602472595586,1
973,1602472595619,1
974,1602472595653,1
975,1602472595686,1
976,1602472595718,1
977,1602472595750,1
978,1602472595787,1
979,1602472595819,1
980,1602472595855,1
981,1602472595887,1
982,1602472595918,1
983,1602472595954,1
984,1602472595986,1
985,1602472596019,1
986,1602472596056,1
987,1602472596087,1
988,1602472596118,1
989,1602472596154,1
990,1602472596186,1
991,1602472596222,1
992,1602472596255,1
993,1602472596288,1
994,1602472596324,1
995,1602472596355,1
996,1602472596386,1
997,1602472596423,1
998,1602472596454,1
999,1602472596487,1
1000,1602472596523,1
1001,1602472596554,1
1002,1602472596590,1
1003,1602472596622,1
1004,1602472596654,1
1005,1602472596690,1
1006,1602472596723,1
1007,1602472596754,1
1008,1602472596790,1
1009,1602472596822,1
1010,1602472596854,1
1011,1602472596891,1
1012,1602472596923,1
1013,1602472596959,1
1014,1602472596990,1
1015,1602472597023,1
1016,1602472597059,1
1017,1602472597091,1
1018,1602472597124,1
1019,1602472597159,1
1020,1602472597190,1
1021,1602472597222,1
1022,1602472597258,1
1023,1602472597291,1
1024,1602472597327,1
1025,1602472597358,1
1026,1602472597390,1
1027,1602472597426,1
1028,1602472597458,1
1029,1602472597491,1
1030,1602472597527,1
1031,1602472597559,1
1032,1602472597590,1
1033,1602472597626,1
1034,1602472597658,1
1035,1602472597695,1
1036,1602472597727,1
1037,1602472597758,1
1038,1602472597794,1
1039,1602472597826,1
1040,1602472597858,1
1041,1602472597895,1
1042,1602472597927,1
1043,1602472597958,1
1044,1602472597994,1
1045,1602472598026,1
1046,1602472598062,1
1047,1602472598095,1
1048,1602472598127,1
1049,1602472598163,1
1050,1602472598194,1
1051,1602472598226,1
1052,1602472598262,1
1053,1602472598294,1
1054,1602472598327,1
1055,1602472598363,1
1056,1602472598394,1
1057,1602472598430,1
1058,1602472598462,1
1059,1602472598494,1
1060,1602472598530,1
1061,1602472598562,1
1062,1602472598594,1
1063,1602472598630,1
1064,1602472598663,1
1065,1602472598694,1
1066,1602472598730,1
1067,1602472598763,1
1068,1602472598798,1
1069,1602472598830,1
1070,1602472598862,1
1071,1602472598899,1
1072,1602472598931,1
1073,1602472598963,1
1074,1602472598998,1
1075,1602472599030,1
1076,1602472599062,1
1077,1602472599099,1
1078,1602472599131,1
1079,1602472599167,1
1080,1602472599198,1
1081,1602472599230,1
1082,1602472599267,1
1083,1602472599298,1
1084,1602472599331,1
1085,1602472599370,1
1086,1602472599400,1
1087,1602472599434,1
1088,1602472599466,1
1089,1602472599499,1
1090,1602472599534,1
1091,1602472599568,1
1092,1602472599599,1
1093,1602472599634,1
1094,1602472599666,1
1095,1602472599698,1
1096,1602472599735,1
1097,1602472599768,1
1098,1602472599803,1
1099,1602472599834,1
1100,1602472599866,1
1101,1602472599903,1
1102,1602472599935,1
1103,1602472599967,1
1104,1602472600002,1
1105,1602472600035,1
1106,1602472600066,1
1107,1602472600102,1
1108,1602472600135,1
1109,1602472600171,1
1110,1602472600204,1
1111,1602472600234,1
1112,1602472600271,1
1113,1602472600302,1
1114,1602472600334,1
1115,1602472600370,1
1116,1602472600403,1
1117,1602472600434,1
1118,1602472600470,1
1119,1602472600503,1
1120,1602472600538,3
1121,1602472600571,3
1122,1602472600602,3
1123,1602472600639,3
1124,1602472600670,3
1125,1602472600702,3
1126,1602472600738,3
1127,1602472600770,3
1128,1602472600803,3
1129,1602472600838,3
1130,1602472600870,3
1131,1602472600906,3
1132,1602472600938,3
1133,1602472600970,3
1134,1602472601006,3
1135,1602472601038,3
1136,1602472601071,3
1137,1602472601106,3
1138,1602472601138,3
1139,1602472601170,3
1140,1602472601206,3
1141,1602472601240,3
1142,1602472601274,3
1143,1602472601307,3
1144,1602472601338,3
1145,1602472601375,3
1146,1602472601407,3
1147,1602472601438,3
1148,1602472601474,3
1149,1602472601506,3
1150,1602472601539,3
1151,1602472601575,3
1152,1602472601607,3
1153,1602472601643,3
1154,1602472601674,3
1155,1602472601706,3
1156,1602472601742,3
1157,1602472601774,3
1158,1602472601806,3
1159,1602472601842,3
1160,1602472601874,3
1161,1602472601907,3
1162,1602472601943,3
1163,1602472601977,3
1164,1602472602011,3
1165,1602472602042,3
1166,1602472602074,3
1167,1602472602110,3
1168,1602472602142,3
1169,1602472602176,3
1170,1602472602211,3
1171,1602472602242,3
1172,1602472602274,3
1173,1602472602310,3
1174,1602472602342,3
1175,1602472602379,3
1176,1602472602411,3
1177,1602472602445,3
1178,1602472602478,3
1179,1602472602510,3
1180,1602472602543,3
1181,1602472602579,3
1182,1602472602612,3
1183,1602472602646,3
1184,1602472602678,3
1185,1602472602710,3
1186,1602472602746,3
1187,1602472602778,3
1188,1602472602810,3
1189,1602472602846,3
1190,1602472602878,3
1191,1602472602910,3
1192,1602472602946,3
1193,1602472602978,3
1194,1602472603011,3
1195,1602472603047,3
1196,1602472603079,3
1197,1602472603114,3
1198,1602472603146,3
1199,1602472603178,3
1200,1602472603214,3
1201,1602472603246,3
1202,1602472603278,3
1203,1602472603314,3
1204,1602472603346,3
1205,1602472603382,3
1206,1602472603414,3
