sequence,timestamp,class
0,1604322567451,5
1,1604322567487,5
2,1604322567519,5
3,1604322567551,5
4,1604322567587,5
5,1604322567619,5
6,1604322567656,5
7,1604322567687,5
8,1604322567719,5
9,1604322567755,5
10,1604322567787,5
11,1604322567819,5
12,1604322567855,5
13,1604322567887,5
14,1604322567920,5
15,1604322567955,5
16,1604322567987,5
17,1604322568024,5
18,1604322568056,5
19,1604322568087,5
20,1604322568124,5
21,1604322568155,5
22,1604322568187,5
23,1604322568223,5
24,1604322568255,5
25,1604322568287,5
26,1604322568323,5
27,1604322568355,5
28,1604322568391,5
29,1604322568424,5
30,1604322568455,5
31,1604322568491,5
32,1604322568523,5
33,1604322568555,5
34,1604322568591,5
35,1604322568623,5
36,1604322568655,5
37,1604322568691,5
38,1604322568723,5
39,1604322568759,5
40,1604322568791,5
41,1604322568823,5
42,1604322568859,5
43,1604322568891,5
44,1604322568923,5
45,1604322568959,5
46,1604322568993,5
47,1604322569023,5
48,1604322569059,5
49,1604322569091,5
50,1604322569127,5
51,1604322569159,5
52,1604322569191,5
53,1604322569227,5
54,1604322569259,5
55,1604322569291,5
56,1604322569327,5
57,1604322569359,5
58,1604322569391,5
59,1604322569427,5
60,1604322569459,5
61,1604322569495,5
62,1604322569527,5
63,1604322569559,5
64,1604322569595,5
65,1604322569627,5
66,1604322569659,5
67,1604322569695,5
68,1604322569727,5
69,1604322569763,5
70,1604322569795,3
71,1604322569827,3
72,1604322569864,3
73,1604322569895,3
74,1604322569927,3
75,1604322569963,3
76,1604322569995,3
77,1604322570027,3
78,1604322570063,3
79,1604322570095,3
80,1604322570132,3
81,1604322570163,3
82,1604322570195,3
83,1604322570231,3
84,1604322570263,3
85,1604322570295,3
86,1604322570331,3
87,1604322570363,3
88,1604322570395,3
89,1604322570431,3
90,1604322570463,3
91,1604322570499,3
92,1604322570531,3
93,1604322570563,3
94,1604322570599,3
95,1604322570631,3
96,1604322570663,3
97,1604322570699,3
98,1604322570731,3
99,1604322570763,3
100,1604322570799,3
101,1604322570831,3
102,1604322570867,3
103,1604322570899,3
104,1604322570931,3
105,1604322570967,3
106,1604322570999,3
107,1604322571031,3
108,1604322571068,3
109,1604322571101,3
110,1604322571131,3
111,1604322571168,3
112,1604322571199,3
113,1604322571235,3
114,1604322571267,3
115,1604322571299,3
116,1604322571335,3
117,1604322571367,3
